"row","col","label"
"126","49","ROI2"
"127","49","ROI2"
"128","49","ROI2"
"129","49","ROI2"
"130","49","ROI2"
"131","49","ROI2"
"132","49","ROI2"
"124","50","ROI2"
"125","50","ROI2"
"126","50","ROI2"
"127","50","ROI2"
"128","50","ROI2"
"129","50","ROI2"
"131","50","ROI2"
"132","50","ROI2"
"133","50","ROI2"
"134","50","ROI2"
"119","51","ROI2"
"120","51","ROI2"
"121","51","ROI2"
"122","51","ROI2"
"123","51","ROI2"
"124","51","ROI2"
"125","51","ROI2"
"126","51","ROI2"
"127","51","ROI2"
"128","51","ROI2"
"129","51","ROI2"
"130","51","ROI2"
"131","51","ROI2"
"132","51","ROI2"
"133","51","ROI2"
"134","51","ROI2"
"135","51","ROI2"
"117","52","ROI2"
"118","52","ROI2"
"119","52","ROI2"
"120","52","ROI2"
"121","52","ROI2"
"123","52","ROI2"
"124","52","ROI2"
"125","52","ROI2"
"126","52","ROI2"
"127","52","ROI2"
"128","52","ROI2"
"129","52","ROI2"
"130","52","ROI2"
"132","52","ROI2"
"133","52","ROI2"
"134","52","ROI2"
"135","52","ROI2"
"136","52","ROI2"
"116","53","ROI2"
"117","53","ROI2"
"118","53","ROI2"
"119","53","ROI2"
"120","53","ROI2"
"122","53","ROI2"
"123","53","ROI2"
"124","53","ROI2"
"125","53","ROI2"
"126","53","ROI2"
"127","53","ROI2"
"128","53","ROI2"
"129","53","ROI2"
"130","53","ROI2"
"131","53","ROI2"
"132","53","ROI2"
"133","53","ROI2"
"134","53","ROI2"
"135","53","ROI2"
"136","53","ROI2"
"137","53","ROI2"
"114","54","ROI2"
"115","54","ROI2"
"116","54","ROI2"
"117","54","ROI2"
"118","54","ROI2"
"119","54","ROI2"
"120","54","ROI2"
"121","54","ROI2"
"122","54","ROI2"
"123","54","ROI2"
"124","54","ROI2"
"125","54","ROI2"
"126","54","ROI2"
"127","54","ROI2"
"128","54","ROI2"
"129","54","ROI2"
"130","54","ROI2"
"131","54","ROI2"
"132","54","ROI2"
"133","54","ROI2"
"134","54","ROI2"
"135","54","ROI2"
"136","54","ROI2"
"137","54","ROI2"
"138","54","ROI2"
"113","55","ROI2"
"114","55","ROI2"
"115","55","ROI2"
"116","55","ROI2"
"117","55","ROI2"
"118","55","ROI2"
"119","55","ROI2"
"120","55","ROI2"
"121","55","ROI2"
"122","55","ROI2"
"124","55","ROI2"
"125","55","ROI2"
"126","55","ROI2"
"127","55","ROI2"
"128","55","ROI2"
"129","55","ROI2"
"130","55","ROI2"
"131","55","ROI2"
"132","55","ROI2"
"133","55","ROI2"
"134","55","ROI2"
"135","55","ROI2"
"138","55","ROI2"
"139","55","ROI2"
"111","56","ROI2"
"112","56","ROI2"
"113","56","ROI2"
"114","56","ROI2"
"115","56","ROI2"
"116","56","ROI2"
"117","56","ROI2"
"118","56","ROI2"
"120","56","ROI2"
"121","56","ROI2"
"122","56","ROI2"
"123","56","ROI2"
"124","56","ROI2"
"125","56","ROI2"
"126","56","ROI2"
"127","56","ROI2"
"128","56","ROI2"
"129","56","ROI2"
"130","56","ROI2"
"131","56","ROI2"
"132","56","ROI2"
"133","56","ROI2"
"134","56","ROI2"
"135","56","ROI2"
"136","56","ROI2"
"137","56","ROI2"
"139","56","ROI2"
"140","56","ROI2"
"110","57","ROI2"
"111","57","ROI2"
"113","57","ROI2"
"114","57","ROI2"
"115","57","ROI2"
"116","57","ROI2"
"117","57","ROI2"
"118","57","ROI2"
"119","57","ROI2"
"120","57","ROI2"
"121","57","ROI2"
"122","57","ROI2"
"123","57","ROI2"
"124","57","ROI2"
"125","57","ROI2"
"126","57","ROI2"
"127","57","ROI2"
"128","57","ROI2"
"129","57","ROI2"
"130","57","ROI2"
"131","57","ROI2"
"132","57","ROI2"
"133","57","ROI2"
"134","57","ROI2"
"135","57","ROI2"
"136","57","ROI2"
"137","57","ROI2"
"138","57","ROI2"
"139","57","ROI2"
"140","57","ROI2"
"141","57","ROI2"
"109","58","ROI2"
"110","58","ROI2"
"111","58","ROI2"
"112","58","ROI2"
"113","58","ROI2"
"114","58","ROI2"
"115","58","ROI2"
"116","58","ROI2"
"117","58","ROI2"
"118","58","ROI2"
"119","58","ROI2"
"120","58","ROI2"
"121","58","ROI2"
"122","58","ROI2"
"123","58","ROI2"
"124","58","ROI2"
"125","58","ROI2"
"126","58","ROI2"
"127","58","ROI2"
"128","58","ROI2"
"129","58","ROI2"
"130","58","ROI2"
"131","58","ROI2"
"132","58","ROI2"
"133","58","ROI2"
"134","58","ROI2"
"135","58","ROI2"
"136","58","ROI2"
"137","58","ROI2"
"138","58","ROI2"
"139","58","ROI2"
"141","58","ROI2"
"108","59","ROI2"
"109","59","ROI2"
"110","59","ROI2"
"111","59","ROI2"
"112","59","ROI2"
"113","59","ROI2"
"114","59","ROI2"
"115","59","ROI2"
"116","59","ROI2"
"117","59","ROI2"
"118","59","ROI2"
"119","59","ROI2"
"120","59","ROI2"
"121","59","ROI2"
"122","59","ROI2"
"123","59","ROI2"
"124","59","ROI2"
"125","59","ROI2"
"126","59","ROI2"
"127","59","ROI2"
"128","59","ROI2"
"129","59","ROI2"
"130","59","ROI2"
"131","59","ROI2"
"132","59","ROI2"
"133","59","ROI2"
"134","59","ROI2"
"135","59","ROI2"
"136","59","ROI2"
"137","59","ROI2"
"138","59","ROI2"
"139","59","ROI2"
"140","59","ROI2"
"141","59","ROI2"
"142","59","ROI2"
"108","60","ROI2"
"109","60","ROI2"
"110","60","ROI2"
"111","60","ROI2"
"112","60","ROI2"
"113","60","ROI2"
"114","60","ROI2"
"115","60","ROI2"
"116","60","ROI2"
"117","60","ROI2"
"118","60","ROI2"
"119","60","ROI2"
"120","60","ROI2"
"121","60","ROI2"
"122","60","ROI2"
"123","60","ROI2"
"124","60","ROI2"
"125","60","ROI2"
"126","60","ROI2"
"127","60","ROI2"
"128","60","ROI2"
"129","60","ROI2"
"130","60","ROI2"
"131","60","ROI2"
"132","60","ROI2"
"133","60","ROI2"
"134","60","ROI2"
"135","60","ROI2"
"136","60","ROI2"
"137","60","ROI2"
"138","60","ROI2"
"139","60","ROI2"
"140","60","ROI2"
"141","60","ROI2"
"142","60","ROI2"
"107","61","ROI2"
"108","61","ROI2"
"110","61","ROI2"
"111","61","ROI2"
"112","61","ROI2"
"113","61","ROI2"
"114","61","ROI2"
"115","61","ROI2"
"116","61","ROI2"
"117","61","ROI2"
"118","61","ROI2"
"119","61","ROI2"
"120","61","ROI2"
"121","61","ROI2"
"122","61","ROI2"
"123","61","ROI2"
"124","61","ROI2"
"125","61","ROI2"
"126","61","ROI2"
"127","61","ROI2"
"128","61","ROI2"
"129","61","ROI2"
"130","61","ROI2"
"131","61","ROI2"
"132","61","ROI2"
"133","61","ROI2"
"134","61","ROI2"
"135","61","ROI2"
"136","61","ROI2"
"137","61","ROI2"
"139","61","ROI2"
"140","61","ROI2"
"141","61","ROI2"
"142","61","ROI2"
"107","62","ROI2"
"108","62","ROI2"
"109","62","ROI2"
"110","62","ROI2"
"111","62","ROI2"
"112","62","ROI2"
"113","62","ROI2"
"114","62","ROI2"
"115","62","ROI2"
"116","62","ROI2"
"117","62","ROI2"
"118","62","ROI2"
"119","62","ROI2"
"120","62","ROI2"
"121","62","ROI2"
"122","62","ROI2"
"123","62","ROI2"
"124","62","ROI2"
"125","62","ROI2"
"126","62","ROI2"
"127","62","ROI2"
"128","62","ROI2"
"129","62","ROI2"
"130","62","ROI2"
"131","62","ROI2"
"132","62","ROI2"
"133","62","ROI2"
"134","62","ROI2"
"135","62","ROI2"
"136","62","ROI2"
"137","62","ROI2"
"138","62","ROI2"
"139","62","ROI2"
"140","62","ROI2"
"141","62","ROI2"
"142","62","ROI2"
"143","62","ROI2"
"107","63","ROI2"
"108","63","ROI2"
"109","63","ROI2"
"110","63","ROI2"
"111","63","ROI2"
"112","63","ROI2"
"113","63","ROI2"
"114","63","ROI2"
"115","63","ROI2"
"116","63","ROI2"
"117","63","ROI2"
"118","63","ROI2"
"119","63","ROI2"
"120","63","ROI2"
"121","63","ROI2"
"122","63","ROI2"
"123","63","ROI2"
"124","63","ROI2"
"125","63","ROI2"
"126","63","ROI2"
"127","63","ROI2"
"128","63","ROI2"
"129","63","ROI2"
"130","63","ROI2"
"131","63","ROI2"
"132","63","ROI2"
"133","63","ROI2"
"134","63","ROI2"
"135","63","ROI2"
"136","63","ROI2"
"137","63","ROI2"
"138","63","ROI2"
"139","63","ROI2"
"140","63","ROI2"
"141","63","ROI2"
"142","63","ROI2"
"143","63","ROI2"
"107","64","ROI2"
"108","64","ROI2"
"109","64","ROI2"
"110","64","ROI2"
"111","64","ROI2"
"112","64","ROI2"
"113","64","ROI2"
"114","64","ROI2"
"115","64","ROI2"
"116","64","ROI2"
"117","64","ROI2"
"118","64","ROI2"
"119","64","ROI2"
"120","64","ROI2"
"121","64","ROI2"
"122","64","ROI2"
"123","64","ROI2"
"124","64","ROI2"
"125","64","ROI2"
"126","64","ROI2"
"127","64","ROI2"
"128","64","ROI2"
"129","64","ROI2"
"130","64","ROI2"
"131","64","ROI2"
"132","64","ROI2"
"133","64","ROI2"
"134","64","ROI2"
"135","64","ROI2"
"136","64","ROI2"
"137","64","ROI2"
"138","64","ROI2"
"139","64","ROI2"
"140","64","ROI2"
"141","64","ROI2"
"142","64","ROI2"
"143","64","ROI2"
"144","64","ROI2"
"107","65","ROI2"
"108","65","ROI2"
"109","65","ROI2"
"110","65","ROI2"
"111","65","ROI2"
"112","65","ROI2"
"113","65","ROI2"
"114","65","ROI2"
"115","65","ROI2"
"116","65","ROI2"
"117","65","ROI2"
"118","65","ROI2"
"119","65","ROI2"
"120","65","ROI2"
"121","65","ROI2"
"122","65","ROI2"
"123","65","ROI2"
"124","65","ROI2"
"125","65","ROI2"
"126","65","ROI2"
"127","65","ROI2"
"128","65","ROI2"
"129","65","ROI2"
"130","65","ROI2"
"131","65","ROI2"
"132","65","ROI2"
"133","65","ROI2"
"134","65","ROI2"
"135","65","ROI2"
"136","65","ROI2"
"137","65","ROI2"
"138","65","ROI2"
"139","65","ROI2"
"140","65","ROI2"
"141","65","ROI2"
"142","65","ROI2"
"143","65","ROI2"
"144","65","ROI2"
"107","66","ROI2"
"108","66","ROI2"
"109","66","ROI2"
"110","66","ROI2"
"111","66","ROI2"
"112","66","ROI2"
"113","66","ROI2"
"114","66","ROI2"
"115","66","ROI2"
"116","66","ROI2"
"117","66","ROI2"
"118","66","ROI2"
"119","66","ROI2"
"120","66","ROI2"
"121","66","ROI2"
"122","66","ROI2"
"123","66","ROI2"
"124","66","ROI2"
"125","66","ROI2"
"126","66","ROI2"
"127","66","ROI2"
"128","66","ROI2"
"129","66","ROI2"
"130","66","ROI2"
"131","66","ROI2"
"132","66","ROI2"
"133","66","ROI2"
"134","66","ROI2"
"135","66","ROI2"
"136","66","ROI2"
"137","66","ROI2"
"138","66","ROI2"
"139","66","ROI2"
"140","66","ROI2"
"141","66","ROI2"
"142","66","ROI2"
"143","66","ROI2"
"144","66","ROI2"
"107","67","ROI2"
"108","67","ROI2"
"109","67","ROI2"
"110","67","ROI2"
"111","67","ROI2"
"112","67","ROI2"
"113","67","ROI2"
"114","67","ROI2"
"115","67","ROI2"
"116","67","ROI2"
"117","67","ROI2"
"118","67","ROI2"
"119","67","ROI2"
"120","67","ROI2"
"121","67","ROI2"
"122","67","ROI2"
"123","67","ROI2"
"124","67","ROI2"
"125","67","ROI2"
"126","67","ROI2"
"127","67","ROI2"
"128","67","ROI2"
"129","67","ROI2"
"130","67","ROI2"
"131","67","ROI2"
"132","67","ROI2"
"133","67","ROI2"
"134","67","ROI2"
"135","67","ROI2"
"136","67","ROI2"
"137","67","ROI2"
"138","67","ROI2"
"139","67","ROI2"
"140","67","ROI2"
"141","67","ROI2"
"142","67","ROI2"
"143","67","ROI2"
"144","67","ROI2"
"107","68","ROI2"
"108","68","ROI2"
"109","68","ROI2"
"110","68","ROI2"
"111","68","ROI2"
"112","68","ROI2"
"113","68","ROI2"
"114","68","ROI2"
"115","68","ROI2"
"116","68","ROI2"
"117","68","ROI2"
"118","68","ROI2"
"119","68","ROI2"
"120","68","ROI2"
"121","68","ROI2"
"122","68","ROI2"
"123","68","ROI2"
"124","68","ROI2"
"125","68","ROI2"
"126","68","ROI2"
"127","68","ROI2"
"128","68","ROI2"
"129","68","ROI2"
"130","68","ROI2"
"131","68","ROI2"
"132","68","ROI2"
"133","68","ROI2"
"134","68","ROI2"
"135","68","ROI2"
"136","68","ROI2"
"137","68","ROI2"
"138","68","ROI2"
"139","68","ROI2"
"140","68","ROI2"
"141","68","ROI2"
"142","68","ROI2"
"143","68","ROI2"
"144","68","ROI2"
"107","69","ROI2"
"108","69","ROI2"
"109","69","ROI2"
"110","69","ROI2"
"111","69","ROI2"
"112","69","ROI2"
"113","69","ROI2"
"114","69","ROI2"
"115","69","ROI2"
"116","69","ROI2"
"117","69","ROI2"
"118","69","ROI2"
"119","69","ROI2"
"120","69","ROI2"
"121","69","ROI2"
"122","69","ROI2"
"123","69","ROI2"
"124","69","ROI2"
"125","69","ROI2"
"126","69","ROI2"
"127","69","ROI2"
"128","69","ROI2"
"129","69","ROI2"
"130","69","ROI2"
"131","69","ROI2"
"132","69","ROI2"
"133","69","ROI2"
"134","69","ROI2"
"135","69","ROI2"
"136","69","ROI2"
"137","69","ROI2"
"138","69","ROI2"
"139","69","ROI2"
"140","69","ROI2"
"141","69","ROI2"
"142","69","ROI2"
"143","69","ROI2"
"144","69","ROI2"
"108","70","ROI2"
"109","70","ROI2"
"110","70","ROI2"
"111","70","ROI2"
"112","70","ROI2"
"113","70","ROI2"
"114","70","ROI2"
"115","70","ROI2"
"116","70","ROI2"
"117","70","ROI2"
"118","70","ROI2"
"119","70","ROI2"
"120","70","ROI2"
"121","70","ROI2"
"122","70","ROI2"
"123","70","ROI2"
"124","70","ROI2"
"125","70","ROI2"
"126","70","ROI2"
"127","70","ROI2"
"128","70","ROI2"
"129","70","ROI2"
"130","70","ROI2"
"131","70","ROI2"
"132","70","ROI2"
"133","70","ROI2"
"134","70","ROI2"
"135","70","ROI2"
"136","70","ROI2"
"138","70","ROI2"
"139","70","ROI2"
"140","70","ROI2"
"141","70","ROI2"
"142","70","ROI2"
"143","70","ROI2"
"144","70","ROI2"
"108","71","ROI2"
"109","71","ROI2"
"110","71","ROI2"
"111","71","ROI2"
"112","71","ROI2"
"113","71","ROI2"
"114","71","ROI2"
"115","71","ROI2"
"116","71","ROI2"
"117","71","ROI2"
"118","71","ROI2"
"119","71","ROI2"
"120","71","ROI2"
"121","71","ROI2"
"122","71","ROI2"
"123","71","ROI2"
"124","71","ROI2"
"125","71","ROI2"
"126","71","ROI2"
"127","71","ROI2"
"128","71","ROI2"
"129","71","ROI2"
"130","71","ROI2"
"131","71","ROI2"
"132","71","ROI2"
"133","71","ROI2"
"134","71","ROI2"
"135","71","ROI2"
"136","71","ROI2"
"137","71","ROI2"
"138","71","ROI2"
"139","71","ROI2"
"140","71","ROI2"
"141","71","ROI2"
"142","71","ROI2"
"143","71","ROI2"
"109","72","ROI2"
"110","72","ROI2"
"111","72","ROI2"
"112","72","ROI2"
"113","72","ROI2"
"114","72","ROI2"
"115","72","ROI2"
"116","72","ROI2"
"117","72","ROI2"
"118","72","ROI2"
"119","72","ROI2"
"120","72","ROI2"
"121","72","ROI2"
"122","72","ROI2"
"123","72","ROI2"
"124","72","ROI2"
"125","72","ROI2"
"126","72","ROI2"
"127","72","ROI2"
"128","72","ROI2"
"129","72","ROI2"
"130","72","ROI2"
"131","72","ROI2"
"132","72","ROI2"
"133","72","ROI2"
"134","72","ROI2"
"135","72","ROI2"
"136","72","ROI2"
"138","72","ROI2"
"139","72","ROI2"
"140","72","ROI2"
"141","72","ROI2"
"142","72","ROI2"
"143","72","ROI2"
"109","73","ROI2"
"110","73","ROI2"
"112","73","ROI2"
"113","73","ROI2"
"114","73","ROI2"
"115","73","ROI2"
"116","73","ROI2"
"117","73","ROI2"
"119","73","ROI2"
"120","73","ROI2"
"121","73","ROI2"
"122","73","ROI2"
"123","73","ROI2"
"124","73","ROI2"
"125","73","ROI2"
"126","73","ROI2"
"127","73","ROI2"
"128","73","ROI2"
"129","73","ROI2"
"130","73","ROI2"
"131","73","ROI2"
"132","73","ROI2"
"133","73","ROI2"
"134","73","ROI2"
"135","73","ROI2"
"136","73","ROI2"
"137","73","ROI2"
"138","73","ROI2"
"139","73","ROI2"
"140","73","ROI2"
"141","73","ROI2"
"142","73","ROI2"
"110","74","ROI2"
"111","74","ROI2"
"113","74","ROI2"
"114","74","ROI2"
"115","74","ROI2"
"116","74","ROI2"
"117","74","ROI2"
"118","74","ROI2"
"119","74","ROI2"
"120","74","ROI2"
"121","74","ROI2"
"122","74","ROI2"
"123","74","ROI2"
"124","74","ROI2"
"125","74","ROI2"
"126","74","ROI2"
"127","74","ROI2"
"128","74","ROI2"
"129","74","ROI2"
"130","74","ROI2"
"131","74","ROI2"
"132","74","ROI2"
"133","74","ROI2"
"134","74","ROI2"
"135","74","ROI2"
"136","74","ROI2"
"137","74","ROI2"
"138","74","ROI2"
"139","74","ROI2"
"140","74","ROI2"
"141","74","ROI2"
"142","74","ROI2"
"111","75","ROI2"
"112","75","ROI2"
"113","75","ROI2"
"114","75","ROI2"
"115","75","ROI2"
"116","75","ROI2"
"117","75","ROI2"
"118","75","ROI2"
"119","75","ROI2"
"120","75","ROI2"
"121","75","ROI2"
"122","75","ROI2"
"123","75","ROI2"
"124","75","ROI2"
"125","75","ROI2"
"126","75","ROI2"
"127","75","ROI2"
"128","75","ROI2"
"129","75","ROI2"
"130","75","ROI2"
"131","75","ROI2"
"132","75","ROI2"
"133","75","ROI2"
"134","75","ROI2"
"135","75","ROI2"
"136","75","ROI2"
"137","75","ROI2"
"138","75","ROI2"
"139","75","ROI2"
"140","75","ROI2"
"141","75","ROI2"
"112","76","ROI2"
"113","76","ROI2"
"114","76","ROI2"
"115","76","ROI2"
"116","76","ROI2"
"117","76","ROI2"
"118","76","ROI2"
"119","76","ROI2"
"120","76","ROI2"
"121","76","ROI2"
"122","76","ROI2"
"123","76","ROI2"
"124","76","ROI2"
"125","76","ROI2"
"126","76","ROI2"
"127","76","ROI2"
"128","76","ROI2"
"129","76","ROI2"
"130","76","ROI2"
"131","76","ROI2"
"132","76","ROI2"
"133","76","ROI2"
"134","76","ROI2"
"135","76","ROI2"
"136","76","ROI2"
"137","76","ROI2"
"138","76","ROI2"
"139","76","ROI2"
"140","76","ROI2"
"113","77","ROI2"
"114","77","ROI2"
"115","77","ROI2"
"116","77","ROI2"
"117","77","ROI2"
"118","77","ROI2"
"119","77","ROI2"
"120","77","ROI2"
"121","77","ROI2"
"122","77","ROI2"
"123","77","ROI2"
"124","77","ROI2"
"125","77","ROI2"
"126","77","ROI2"
"127","77","ROI2"
"128","77","ROI2"
"129","77","ROI2"
"130","77","ROI2"
"131","77","ROI2"
"132","77","ROI2"
"133","77","ROI2"
"134","77","ROI2"
"135","77","ROI2"
"136","77","ROI2"
"137","77","ROI2"
"138","77","ROI2"
"139","77","ROI2"
"115","78","ROI2"
"116","78","ROI2"
"117","78","ROI2"
"118","78","ROI2"
"119","78","ROI2"
"120","78","ROI2"
"121","78","ROI2"
"122","78","ROI2"
"123","78","ROI2"
"124","78","ROI2"
"125","78","ROI2"
"126","78","ROI2"
"127","78","ROI2"
"128","78","ROI2"
"129","78","ROI2"
"130","78","ROI2"
"131","78","ROI2"
"132","78","ROI2"
"133","78","ROI2"
"134","78","ROI2"
"135","78","ROI2"
"136","78","ROI2"
"137","78","ROI2"
"116","79","ROI2"
"117","79","ROI2"
"118","79","ROI2"
"119","79","ROI2"
"120","79","ROI2"
"121","79","ROI2"
"122","79","ROI2"
"123","79","ROI2"
"124","79","ROI2"
"125","79","ROI2"
"126","79","ROI2"
"127","79","ROI2"
"128","79","ROI2"
"129","79","ROI2"
"130","79","ROI2"
"131","79","ROI2"
"132","79","ROI2"
"118","80","ROI2"
"119","80","ROI2"
"121","80","ROI2"
"122","80","ROI2"
"123","80","ROI2"
"124","80","ROI2"
"125","80","ROI2"
"126","80","ROI2"
"127","80","ROI2"
"128","80","ROI2"
